SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY1,TERRAIN,CLIMATE,SEVERITY
KERALA,2005,3031.1,Oct-Dec,480.7,0,Coastal,Humid,0
KERALA,2006,3420.6,Jan-Feb,8.6,0,Coastal,Humid,0
KERALA,2006,3420.6,Mar-May,677.2,0,Coastal,Humid,0
KERALA,2006,3420.6,Jun-Sep,2193.8,4,Coastal,Humid,4
KERALA,2006,3420.6,Oct-Dec,541,0,Coastal,Humid,0
KERALA,2007,3489.6,Jan-Feb,6.1,0,Coastal,Humid,0
KERALA,2007,3489.6,Mar-May,338.4,0,Coastal,Humid,0
KERALA,2007,3489.6,Jun-Sep,2688.5,5,Coastal,Humid,5
KERALA,2007,3489.6,Oct-Dec,456.5,0,Coastal,Humid,0
KERALA,2008,2524.5,Jan-Feb,31.1,0,Coastal,Humid,0
KERALA,2008,2524.5,Mar-May,406.7,0,Coastal,Humid,0
KERALA,2008,2524.5,Jun-Sep,1670.9,1,Coastal,Humid,1
KERALA,2008,2524.5,Oct-Dec,415.7,0,Coastal,Humid,0
KERALA,2009,2810.6,Jan-Feb,4.8,0,Coastal,Humid,0
KERALA,2009,2810.6,Mar-May,323.1,0,Coastal,Humid,0
KERALA,2009,2810.6,Jun-Sep,1958.9,2,Coastal,Humid,2
KERALA,2009,2810.6,Oct-Dec,523.8,0,Coastal,Humid,0
KERALA,2010,3131.8,Jan-Feb,19.6,0,Coastal,Humid,0
KERALA,2010,3131.8,Mar-May,360.9,0,Coastal,Humid,0
KERALA,2010,3131.8,Jun-Sep,1928,2,Coastal,Humid,2
KERALA,2010,3131.8,Oct-Dec,823.3,0,Coastal,Humid,0
KERALA,2011,3035.1,Jan-Feb,66.2,0,Coastal,Humid,0
KERALA,2011,3035.1,Mar-May,313.5,0,Coastal,Humid,0
KERALA,2011,3035.1,Jun-Sep,2209.1,4,Coastal,Humid,4
KERALA,2011,3035.1,Oct-Dec,446.3,0,Coastal,Humid,0
KERALA,2012,2151.1,Jan-Feb,18.3,0,Coastal,Humid,0
KERALA,2012,2151.1,Mar-May,287.4,0,Coastal,Humid,0
KERALA,2012,2151.1,Jun-Sep,1535.6,3,Coastal,Humid,3
KERALA,2012,2151.1,Oct-Dec,309.8,0,Coastal,Humid,0
KERALA,2013,3255.4,Jan-Feb,43.9,0,Coastal,Humid,0
KERALA,2013,3255.4,Mar-May,218.5,0,Coastal,Humid,0
KERALA,2013,3255.4,Jun-Sep,2561.2,4,Coastal,Humid,4
KERALA,2013,3255.4,Oct-Dec,431.8,0,Coastal,Humid,0
KERALA,2014,3046.4,Jan-Feb,14.9,0,Coastal,Humid,0
KERALA,2014,3046.4,Mar-May,364.5,0,Coastal,Humid,0
KERALA,2014,3046.4,Jun-Sep,2164.8,4,Coastal,Humid,4
KERALA,2014,3046.4,Oct-Dec,502.1,0,Coastal,Humid,0
KERALA,2015,2600.6,Jan-Feb,8.9,0,Coastal,Humid,0
KERALA,2015,2600.6,Mar-May,465.9,0,Coastal,Humid,0
KERALA,2015,2600.6,Jun-Sep,1514.7,3,Coastal,Humid,3
KERALA,2015,2600.6,Oct-Dec,611.1,0,Coastal,Humid,0
MADHYA MAHARASHTRA,1980,939.5,Jan-Feb,0,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1980,939.5,Mar-May,26.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1980,939.5,Jun-Sep,852.5,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,1980,939.5,Oct-Dec,60.9,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1981,929.8,Jan-Feb,10.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1981,929.8,Mar-May,18.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1981,929.8,Jun-Sep,827.1,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,1981,929.8,Oct-Dec,74,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1982,751.9,Jan-Feb,2.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1982,751.9,Mar-May,40.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1982,751.9,Jun-Sep,608.4,0,Plain-land,Tropical,2
MADHYA MAHARASHTRA,1982,751.9,Oct-Dec,101,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1983,918.8,Jan-Feb,1.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1983,918.8,Mar-May,2.9,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1983,918.8,Jun-Sep,865.8,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,1983,918.8,Oct-Dec,48.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1984,779.9,Jan-Feb,11.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1984,779.9,Mar-May,8.9,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1984,779.9,Jun-Sep,643.7,0,Plain-land,Tropical,2
MADHYA MAHARASHTRA,1984,779.9,Oct-Dec,115.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1985,656.1,Jan-Feb,2.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1985,656.1,Mar-May,23.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1985,656.1,Jun-Sep,516.8,0,Plain-land,Tropical,1
MADHYA MAHARASHTRA,1985,656.1,Oct-Dec,112.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1986,644.1,Jan-Feb,4.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1986,644.1,Mar-May,11.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1986,644.1,Jun-Sep,585.7,0,Plain-land,Tropical,1
MADHYA MAHARASHTRA,1986,644.1,Oct-Dec,42.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1987,807.6,Jan-Feb,5.6,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1987,807.6,Mar-May,43.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1987,807.6,Jun-Sep,587.5,0,Plain-land,Tropical,1
MADHYA MAHARASHTRA,1987,807.6,Oct-Dec,171.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1988,976.6,Jan-Feb,0.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1988,976.6,Mar-May,26.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1988,976.6,Jun-Sep,915.6,1,Plain-land,Tropical,1
MADHYA MAHARASHTRA,1988,976.6,Oct-Dec,34.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1989,816.6,Jan-Feb,0,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1989,816.6,Mar-May,31.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1989,816.6,Jun-Sep,759.1,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,1989,816.6,Oct-Dec,26,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1990,1022.5,Jan-Feb,2.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1990,1022.5,Mar-May,78.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1990,1022.5,Jun-Sep,767.3,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,1990,1022.5,Oct-Dec,174.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1991,880.5,Jan-Feb,0.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1991,880.5,Mar-May,31.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1991,880.5,Jun-Sep,823,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,1991,880.5,Oct-Dec,25.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1992,791.3,Jan-Feb,0,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1992,791.3,Mar-May,7.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1992,791.3,Jun-Sep,718.2,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,1992,791.3,Oct-Dec,65.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1993,1019.8,Jan-Feb,0.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1993,1019.8,Mar-May,20.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1993,1019.8,Jun-Sep,761.9,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,1993,1019.8,Oct-Dec,237.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1994,1021.5,Jan-Feb,3.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1994,1021.5,Mar-May,46.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1994,1021.5,Jun-Sep,893.4,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,1994,1021.5,Oct-Dec,78.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1995,776.4,Jan-Feb,20.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1995,776.4,Mar-May,36,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1995,776.4,Jun-Sep,593.7,0,Plain-land,Tropical,1
MADHYA MAHARASHTRA,1995,776.4,Oct-Dec,126.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1996,975.2,Jan-Feb,0.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1996,975.2,Mar-May,9.9,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1996,975.2,Jun-Sep,788.7,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,1996,975.2,Oct-Dec,176.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1997,1000.9,Jan-Feb,3.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1997,1000.9,Mar-May,24.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1997,1000.9,Jun-Sep,807.4,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,1997,1000.9,Oct-Dec,166,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1998,1101.1,Jan-Feb,0.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1998,1101.1,Mar-May,21.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1998,1101.1,Jun-Sep,894.8,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,1998,1101.1,Oct-Dec,184.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1999,965.7,Jan-Feb,6.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1999,965.7,Mar-May,39.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,1999,965.7,Jun-Sep,742.1,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,1999,965.7,Oct-Dec,177.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2000,701.6,Jan-Feb,1.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2000,701.6,Mar-May,20.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2000,701.6,Jun-Sep,618.2,0,Plain-land,Tropical,2
MADHYA MAHARASHTRA,2000,701.6,Oct-Dec,61.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2001,785.1,Jan-Feb,4.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2001,785.1,Mar-May,13.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2001,785.1,Jun-Sep,635.4,0,Plain-land,Tropical,2
MADHYA MAHARASHTRA,2001,785.1,Oct-Dec,131.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2002,740.3,Jan-Feb,4.9,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2002,740.3,Mar-May,28.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2002,740.3,Jun-Sep,664.7,0,Plain-land,Tropical,2
MADHYA MAHARASHTRA,2002,740.3,Oct-Dec,42.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2003,772.6,Jan-Feb,3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2003,772.6,Mar-May,22.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2003,772.6,Jun-Sep,714.2,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,2003,772.6,Oct-Dec,33.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2004,1029.5,Jan-Feb,0.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2004,1029.5,Mar-May,53.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2004,1029.5,Jun-Sep,925.5,0,Plain-land,Tropical,5
MADHYA MAHARASHTRA,2004,1029.5,Oct-Dec,50.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2005,1221.3,Jan-Feb,4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2005,1221.3,Mar-May,20.5,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2005,1221.3,Jun-Sep,1134.2,4,Plain-land,Tropical,4
MADHYA MAHARASHTRA,2005,1221.3,Oct-Dec,62.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2006,1395.7,Jan-Feb,0,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2006,1395.7,Mar-May,49.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2006,1395.7,Jun-Sep,1260.4,3,Plain-land,Tropical,3
MADHYA MAHARASHTRA,2006,1395.7,Oct-Dec,85.6,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2007,1040.4,Jan-Feb,1.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2007,1040.4,Mar-May,7.6,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2007,1040.4,Jun-Sep,1023.7,2,Plain-land,Tropical,2
MADHYA MAHARASHTRA,2007,1040.4,Oct-Dec,7.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2008,916.9,Jan-Feb,0,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2008,916.9,Mar-May,19.9,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2008,916.9,Jun-Sep,835.9,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,2008,916.9,Oct-Dec,61.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2009,941.7,Jan-Feb,1.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2009,941.7,Mar-May,8.9,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2009,941.7,Jun-Sep,709.4,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,2009,941.7,Oct-Dec,221.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2010,1027.5,Jan-Feb,3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2010,1027.5,Mar-May,8.6,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2010,1027.5,Jun-Sep,865.3,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,2010,1027.5,Oct-Dec,150.6,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2011,852.6,Jan-Feb,0.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2011,852.6,Mar-May,8.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2011,852.6,Jun-Sep,781.3,0,Plain-land,Tropical,3
MADHYA MAHARASHTRA,2011,852.6,Oct-Dec,62.8,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2012,689.8,Jan-Feb,0,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2012,689.8,Mar-May,4.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2012,689.8,Jun-Sep,588.1,0,Plain-land,Tropical,1
MADHYA MAHARASHTRA,2012,689.8,Oct-Dec,97.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2013,962.4,Jan-Feb,5.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2013,962.4,Mar-May,12.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2013,962.4,Jun-Sep,881.5,0,Plain-land,Tropical,4
MADHYA MAHARASHTRA,2013,962.4,Oct-Dec,63.1,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2014,838,Jan-Feb,9.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2014,838,Mar-May,61.7,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2014,838,Jun-Sep,682.6,0,Plain-land,Tropical,2
MADHYA MAHARASHTRA,2014,838,Oct-Dec,84.4,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2015,644.5,Jan-Feb,2.2,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2015,644.5,Mar-May,75.3,0,Plain-land,Tropical,0
MADHYA MAHARASHTRA,2015,644.5,Jun-Sep,502.5,0,Plain-land,Tropical,1
MADHYA MAHARASHTRA,2015,644.5,Oct-Dec,64.5,0,Plain-land,Tropical,0
NAGA MANI MIZO TRIPURA,1980,2305,Jan-Feb,49.6,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1980,2305,Mar-May,708.8,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1980,2305,Jun-Sep,1377.3,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1980,2305,Oct-Dec,169.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1981,2072.2,Jan-Feb,53,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1981,2072.2,Mar-May,750.9,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1981,2072.2,Jun-Sep,1214.2,0,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1981,2072.2,Oct-Dec,54.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1982,2027.5,Jan-Feb,54.9,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1982,2027.5,Mar-May,401.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1982,2027.5,Jun-Sep,1496.3,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1982,2027.5,Oct-Dec,74.5,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1983,2588,Jan-Feb,68.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1983,2588,Mar-May,951.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1983,2588,Jun-Sep,1343,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1983,2588,Oct-Dec,225.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1984,2454,Jan-Feb,19.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1984,2454,Mar-May,869.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1984,2454,Jun-Sep,1407.3,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1984,2454,Oct-Dec,158.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1985,2105.3,Jan-Feb,42.6,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1985,2105.3,Mar-May,627.5,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1985,2105.3,Jun-Sep,1364.2,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1985,2105.3,Oct-Dec,70.9,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1986,2342.3,Jan-Feb,16.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1986,2342.3,Mar-May,434.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1986,2342.3,Jun-Sep,1422.8,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1986,2342.3,Oct-Dec,469.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1987,2361.3,Jan-Feb,20.8,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1987,2361.3,Mar-May,408.8,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1987,2361.3,Jun-Sep,1679.4,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1987,2361.3,Oct-Dec,252.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1988,2820.2,Jan-Feb,34,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1988,2820.2,Mar-May,695.6,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1988,2820.2,Jun-Sep,1712.4,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1988,2820.2,Oct-Dec,378.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1989,2359,Jan-Feb,27.8,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1989,2359,Mar-May,363.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1989,2359,Jun-Sep,1607.6,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1989,2359,Oct-Dec,360.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1990,2582.3,Jan-Feb,32.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1990,2582.3,Mar-May,787.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1990,2582.3,Jun-Sep,1452,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1990,2582.3,Oct-Dec,310.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1991,2851.9,Jan-Feb,69.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1991,2851.9,Mar-May,937,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1991,2851.9,Jun-Sep,1467.2,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1991,2851.9,Oct-Dec,378.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1992,2221.4,Jan-Feb,71.5,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1992,2221.4,Mar-May,369.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1992,2221.4,Jun-Sep,1503.6,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1992,2221.4,Oct-Dec,277.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1993,2881.7,Jan-Feb,150.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1993,2881.7,Mar-May,747.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1993,2881.7,Jun-Sep,1802.3,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1993,2881.7,Oct-Dec,181.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1994,1712.5,Jan-Feb,39.6,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1994,1712.5,Mar-May,484.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1994,1712.5,Jun-Sep,1059.2,0,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1994,1712.5,Oct-Dec,129,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1995,2340.2,Jan-Feb,41.9,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1995,2340.2,Mar-May,375.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1995,2340.2,Jun-Sep,1637.9,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1995,2340.2,Oct-Dec,285.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1996,2194.5,Jan-Feb,38.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1996,2194.5,Mar-May,535.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1996,2194.5,Jun-Sep,1413.9,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1996,2194.5,Oct-Dec,207.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1997,2212,Jan-Feb,35.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1997,2212,Mar-May,501.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1997,2212,Jun-Sep,1567.9,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1997,2212,Oct-Dec,107.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1998,2225.4,Jan-Feb,59.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1998,2225.4,Mar-May,653.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1998,2225.4,Jun-Sep,1367.9,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,1998,2225.4,Oct-Dec,144.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1999,2233,Jan-Feb,2.2,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1999,2233,Mar-May,457.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,1999,2233,Jun-Sep,1510.9,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,1999,2233,Oct-Dec,262.6,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2000,2363.9,Jan-Feb,48.6,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2000,2363.9,Mar-May,746.9,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2000,2363.9,Jun-Sep,1357.9,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,2000,2363.9,Oct-Dec,210.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2001,2149,Jan-Feb,48.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2001,2149,Mar-May,436.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2001,2149,Jun-Sep,1332.6,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,2001,2149,Oct-Dec,332,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2002,2242.3,Jan-Feb,22.5,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2002,2242.3,Mar-May,645.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2002,2242.3,Jun-Sep,1397.8,0,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,2002,2242.3,Oct-Dec,176.9,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2003,2162.2,Jan-Feb,15.3,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2003,2162.2,Mar-May,502.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2003,2162.2,Jun-Sep,1423.4,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,2003,2162.2,Oct-Dec,221.1,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2004,2353.7,Jan-Feb,7.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2004,2353.7,Mar-May,563.5,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2004,2353.7,Jun-Sep,1643.2,2,Hilly,Mild,2
NAGA MANI MIZO TRIPURA,2004,2353.7,Oct-Dec,139.6,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2005,1836.7,Jan-Feb,21.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2005,1836.7,Mar-May,453.7,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2005,1836.7,Jun-Sep,1141.1,1,Hilly,Mild,1
NAGA MANI MIZO TRIPURA,2005,1836.7,Oct-Dec,220.4,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2006,1872,Jan-Feb,12.9,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2006,1872,Mar-May,498.8,0,Hilly,Mild,0
NAGA MANI MIZO TRIPURA,2006,1872,Jun-Sep,1253.2,1,Hilly,Mild,1
